Gender,Sector,Age,Vacc Period,Epi Day,Cohort,N_person,Rate_per_1K
female,General Jewish,70-79,FebA,22/08/2021,12+,24855,0.12070006
female,General Jewish,70-79,FebB,22/08/2021,2nd,3736,1.070663812
female,General Jewish,70-79,FebB,22/08/2021,12+,1918,0
female,General Jewish,80+,JanB,22/08/2021,2nd,6231,0.641951533
female,General Jewish,80+,JanB,22/08/2021,12+,47023,0.297726644
female,General Jewish,80+,FebA,22/08/2021,2nd,8216,1.095423564
female,General Jewish,80+,FebA,22/08/2021,12+,15085,0
female,General Jewish,80+,FebB,22/08/2021,2nd,2442,0.819000819
female,General Jewish,80+,FebB,22/08/2021,12+,1211,0
female,Arab,60-69,JanB,22/08/2021,2nd,1697,1.178550383
female,Arab,60-69,JanB,22/08/2021,12+,2501,0
female,Arab,60-69,FebA,22/08/2021,2nd,5171,0
female,Arab,60-69,FebA,22/08/2021,12+,1748,0
female,Arab,60-69,FebB,22/08/2021,2nd,2573,0.777302759
female,Arab,60-69,FebB,22/08/2021,12+,366,0
female,Arab,70-79,JanB,22/08/2021,2nd,867,0
female,Arab,70-79,JanB,22/08/2021,12+,1677,0
female,Arab,70-79,FebA,22/08/2021,2nd,2647,0.755572346
female,Arab,70-79,FebA,22/08/2021,12+,1125,0
female,Arab,70-79,FebB,22/08/2021,2nd,1223,0
female,Arab,70-79,FebB,22/08/2021,12+,209,0
female,Arab,80+,JanB,22/08/2021,2nd,494,0
female,Arab,80+,JanB,22/08/2021,12+,760,1.315789474
female,Arab,80+,FebA,22/08/2021,2nd,1027,0
female,Arab,80+,FebA,22/08/2021,12+,431,0
female,Arab,80+,FebB,22/08/2021,2nd,451,0
female,Arab,80+,FebB,22/08/2021,12+,75,0
female,ultra-Orthodox Jews,60-69,JanB,22/08/2021,2nd,786,8.905852417
female,ultra-Orthodox Jews,60-69,JanB,22/08/2021,12+,3045,0.328407225
female,ultra-Orthodox Jews,60-69,FebA,22/08/2021,2nd,1154,0.866551127
female,ultra-Orthodox Jews,60-69,FebA,22/08/2021,12+,1185,0
female,ultra-Orthodox Jews,60-69,FebB,22/08/2021,2nd,550,0
female,ultra-Orthodox Jews,60-69,FebB,22/08/2021,12+,169,0
female,ultra-Orthodox Jews,70-79,JanB,22/08/2021,2nd,484,4.132231405
female,ultra-Orthodox Jews,70-79,JanB,22/08/2021,12+,3018,0
female,ultra-Orthodox Jews,70-79,FebA,22/08/2021,2nd,736,1.358695652
female,ultra-Orthodox Jews,70-79,FebA,22/08/2021,12+,1089,0
female,ultra-Orthodox Jews,70-79,FebB,22/08/2021,2nd,288,0
female,ultra-Orthodox Jews,70-79,FebB,22/08/2021,12+,125,0
female,ultra-Orthodox Jews,80+,JanB,22/08/2021,2nd,376,0
female,ultra-Orthodox Jews,80+,JanB,22/08/2021,12+,1798,0
female,ultra-Orthodox Jews,80+,FebA,22/08/2021,2nd,480,4.166666667
female,ultra-Orthodox Jews,80+,FebA,22/08/2021,12+,651,1.53609831
female,ultra-Orthodox Jews,80+,FebB,22/08/2021,2nd,145,0
female,ultra-Orthodox Jews,80+,FebB,22/08/2021,12+,70,0
male,General Jewish,60-69,JanB,22/08/2021,2nd,11370,1.846965699
male,General Jewish,60-69,JanB,22/08/2021,12+,88313,0.067940167
male,General Jewish,60-69,FebA,22/08/2021,2nd,15192,1.448130595
male,General Jewish,60-69,FebA,22/08/2021,12+,25616,0.156152405
male,General Jewish,60-69,FebB,22/08/2021,2nd,5722,1.922404754
male,General Jewish,60-69,FebB,22/08/2021,12+,2462,0
male,General Jewish,70-79,JanB,22/08/2021,2nd,6590,1.213960546
male,General Jewish,70-79,JanB,22/08/2021,12+,89837,0.077918898
male,General Jewish,70-79,FebA,22/08/2021,2nd,7187,1.252261027
male,General Jewish,70-79,FebA,22/08/2021,12+,20361,0.049113501
male,General Jewish,70-79,FebB,22/08/2021,2nd,2303,3.473729917
male,General Jewish,70-79,FebB,22/08/2021,12+,1466,0
male,General Jewish,80+,JanB,22/08/2021,2nd,3682,2.172732211
male,General Jewish,80+,JanB,22/08/2021,12+,39725,0.100692259
male,General Jewish,80+,FebA,22/08/2021,2nd,4590,1.307189542
male,General Jewish,80+,FebA,22/08/2021,12+,11011,0.181636545
male,General Jewish,80+,FebB,22/08/2021,2nd,1304,0.766871166
male,General Jewish,80+,FebB,22/08/2021,12+,746,0
male,Arab,60-69,JanB,22/08/2021,2nd,1733,1.15406809
male,Arab,60-69,JanB,22/08/2021,12+,4300,0.23255814
male,Arab,60-69,FebA,22/08/2021,2nd,4115,0.243013366
male,Arab,60-69,FebA,22/08/2021,12+,2624,0
male,Arab,60-69,FebB,22/08/2021,2nd,2189,0
male,Arab,60-69,FebB,22/08/2021,12+,554,0
male,Arab,70-79,JanB,22/08/2021,2nd,671,1.490312966
male,Arab,70-79,JanB,22/08/2021,12+,2756,0
male,Arab,70-79,FebA,22/08/2021,2nd,1689,0
male,Arab,70-79,FebA,22/08/2021,12+,1586,0.630517024
male,Arab,70-79,FebB,22/08/2021,2nd,782,0
male,Arab,70-79,FebB,22/08/2021,12+,269,0
male,Arab,80+,JanB,22/08/2021,2nd,280,0
male,Arab,80+,JanB,22/08/2021,12+,935,0
male,Arab,80+,FebA,22/08/2021,2nd,684,0
male,Arab,80+,FebA,22/08/2021,12+,553,0
male,Arab,80+,FebB,22/08/2021,2nd,276,0
male,Arab,80+,FebB,22/08/2021,12+,73,0
male,ultra-Orthodox Jews,60-69,JanB,22/08/2021,2nd,764,9.162303665
male,ultra-Orthodox Jews,60-69,JanB,22/08/2021,12+,3220,0
male,ultra-Orthodox Jews,60-69,FebA,22/08/2021,2nd,939,0
male,ultra-Orthodox Jews,60-69,FebA,22/08/2021,12+,1135,0.881057269
male,ultra-Orthodox Jews,60-69,FebB,22/08/2021,2nd,430,2.325581395
male,ultra-Orthodox Jews,60-69,FebB,22/08/2021,12+,171,0
male,ultra-Orthodox Jews,70-79,JanB,22/08/2021,2nd,395,5.063291139
male,ultra-Orthodox Jews,70-79,JanB,22/08/2021,12+,3016,0
male,ultra-Orthodox Jews,70-79,FebA,22/08/2021,2nd,509,1.964636542
male,ultra-Orthodox Jews,70-79,FebA,22/08/2021,12+,882,0
male,ultra-Orthodox Jews,70-79,FebB,22/08/2021,2nd,164,0
male,ultra-Orthodox Jews,70-79,FebB,22/08/2021,12+,92,0
male,ultra-Orthodox Jews,80+,JanB,22/08/2021,2nd,210,0
male,ultra-Orthodox Jews,80+,JanB,22/08/2021,12+,1434,0
male,ultra-Orthodox Jews,80+,FebA,22/08/2021,2nd,287,6.968641115
male,ultra-Orthodox Jews,80+,FebA,22/08/2021,12+,458,0
male,ultra-Orthodox Jews,80+,FebB,22/08/2021,2nd,76,0
male,ultra-Orthodox Jews,80+,FebB,22/08/2021,12+,36,0
female,General Jewish,60-69,JanB,23/08/2021,2nd,14004,0.856898029
female,General Jewish,60-69,JanB,23/08/2021,12+,95024,0.063141943
female,General Jewish,60-69,FebA,23/08/2021,2nd,19253,0.986859191
female,General Jewish,60-69,FebA,23/08/2021,12+,30566,0.098148269
female,General Jewish,60-69,FebB,23/08/2021,2nd,7277,0.549677065
female,General Jewish,60-69,FebB,23/08/2021,12+,2928,0
female,General Jewish,70-79,JanB,23/08/2021,2nd,7828,0.638732754
female,General Jewish,70-79,JanB,23/08/2021,12+,96274,0.051935102
female,General Jewish,70-79,FebA,23/08/2021,2nd,10255,0.682593857
female,General Jewish,70-79,FebA,23/08/2021,12+,28182,0.035483642
female,General Jewish,70-79,FebB,23/08/2021,2nd,3521,0.284010224
female,General Jewish,70-79,FebB,23/08/2021,12+,2261,0
female,General Jewish,80+,JanB,23/08/2021,2nd,5657,1.414177126
female,General Jewish,80+,JanB,23/08/2021,12+,50666,0.138159713
female,General Jewish,80+,FebA,23/08/2021,2nd,7496,0.266808965
female,General Jewish,80+,FebA,23/08/2021,12+,17383,0.230109877
female,General Jewish,80+,FebB,23/08/2021,2nd,2307,0.433463372
female,General Jewish,80+,FebB,23/08/2021,12+,1428,0
female,Arab,60-69,JanB,23/08/2021,2nd,1590,1.257861635
female,Arab,60-69,JanB,23/08/2021,12+,2822,0
female,Arab,60-69,FebA,23/08/2021,2nd,4955,1.009081736
female,Arab,60-69,FebA,23/08/2021,12+,2137,0
female,Arab,60-69,FebB,23/08/2021,2nd,2492,0.802568218
female,Arab,60-69,FebB,23/08/2021,12+,449,0
female,Arab,70-79,JanB,23/08/2021,2nd,808,0
female,Arab,70-79,JanB,23/08/2021,12+,1888,0
female,Arab,70-79,FebA,23/08/2021,2nd,2518,0.794281176
female,Arab,70-79,FebA,23/08/2021,12+,1352,0
female,Arab,70-79,FebB,23/08/2021,2nd,1203,0.831255195
female,Arab,70-79,FebB,23/08/2021,12+,264,0
female,Arab,80+,JanB,23/08/2021,2nd,471,0
female,Arab,80+,JanB,23/08/2021,12+,860,0
female,Arab,80+,FebA,23/08/2021,2nd,982,0
female,Arab,80+,FebA,23/08/2021,12+,525,0
female,Arab,80+,FebB,23/08/2021,2nd,441,0
female,Arab,80+,FebB,23/08/2021,12+,92,0
female,ultra-Orthodox Jews,60-69,JanB,23/08/2021,2nd,684,2.923976608
female,ultra-Orthodox Jews,60-69,JanB,23/08/2021,12+,3307,0
female,ultra-Orthodox Jews,60-69,FebA,23/08/2021,2nd,1066,0
female,ultra-Orthodox Jews,60-69,FebA,23/08/2021,12+,1360,0
female,ultra-Orthodox Jews,60-69,FebB,23/08/2021,2nd,518,1.930501931
female,ultra-Orthodox Jews,60-69,FebB,23/08/2021,12+,193,0
female,ultra-Orthodox Jews,70-79,JanB,23/08/2021,2nd,429,2.331002331
female,ultra-Orthodox Jews,70-79,JanB,23/08/2021,12+,3281,0
female,ultra-Orthodox Jews,70-79,FebA,23/08/2021,2nd,676,1.479289941
female,ultra-Orthodox Jews,70-79,FebA,23/08/2021,12+,1254,0
female,ultra-Orthodox Jews,70-79,FebB,23/08/2021,2nd,274,3.649635036
female,ultra-Orthodox Jews,70-79,FebB,23/08/2021,12+,148,0
female,ultra-Orthodox Jews,80+,JanB,23/08/2021,2nd,351,2.849002849
female,ultra-Orthodox Jews,80+,JanB,23/08/2021,12+,1935,0
female,ultra-Orthodox Jews,80+,FebA,23/08/2021,2nd,434,0
female,ultra-Orthodox Jews,80+,FebA,23/08/2021,12+,738,0
female,ultra-Orthodox Jews,80+,FebB,23/08/2021,2nd,134,0
female,ultra-Orthodox Jews,80+,FebB,23/08/2021,12+,83,0
male,General Jewish,60-69,JanB,23/08/2021,2nd,10351,1.159308279
male,General Jewish,60-69,JanB,23/08/2021,12+,94888,0.105387404
male,General Jewish,60-69,FebA,23/08/2021,2nd,13887,1.51220566
male,General Jewish,60-69,FebA,23/08/2021,12+,29140,0.240219629
male,General Jewish,60-69,FebB,23/08/2021,2nd,5403,1.480658893
male,General Jewish,60-69,FebB,23/08/2021,12+,2892,0
male,General Jewish,70-79,JanB,23/08/2021,2nd,6004,1.332445037
male,General Jewish,70-79,JanB,23/08/2021,12+,95577,0.136015987
male,General Jewish,70-79,FebA,23/08/2021,2nd,6540,1.070336391
male,General Jewish,70-79,FebA,23/08/2021,12+,22935,0.087202965
male,General Jewish,70-79,FebB,23/08/2021,2nd,2172,1.38121547
male,General Jewish,70-79,FebB,23/08/2021,12+,1731,0.577700751
male,General Jewish,80+,JanB,23/08/2021,2nd,3350,2.089552239
male,General Jewish,80+,JanB,23/08/2021,12+,42496,0.07059488
male,General Jewish,80+,FebA,23/08/2021,2nd,4219,0.237022991
male,General Jewish,80+,FebA,23/08/2021,12+,12504,0.159948816
male,General Jewish,80+,FebB,23/08/2021,2nd,1212,0
male,General Jewish,80+,FebB,23/08/2021,12+,903,0
male,Arab,60-69,JanB,23/08/2021,2nd,1617,0.61842919
male,Arab,60-69,JanB,23/08/2021,12+,4789,0
male,Arab,60-69,FebA,23/08/2021,2nd,3897,0.769822941
male,Arab,60-69,FebA,23/08/2021,12+,3112,0.321336761
male,Arab,60-69,FebB,23/08/2021,2nd,2121,0.471475719
male,Arab,60-69,FebB,23/08/2021,12+,670,0
male,Arab,70-79,JanB,23/08/2021,2nd,623,0
male,Arab,70-79,JanB,23/08/2021,12+,3018,0.662690524
male,Arab,70-79,FebA,23/08/2021,2nd,1594,1.254705144
male,Arab,70-79,FebA,23/08/2021,12+,1893,0
male,Arab,70-79,FebB,23/08/2021,2nd,756,0
male,Arab,70-79,FebB,23/08/2021,12+,317,0
male,Arab,80+,JanB,23/08/2021,2nd,260,0
male,Arab,80+,JanB,23/08/2021,12+,1053,0
male,Arab,80+,FebA,23/08/2021,2nd,650,0
male,Arab,80+,FebA,23/08/2021,12+,645,0
male,Arab,80+,FebB,23/08/2021,2nd,270,0
male,Arab,80+,FebB,23/08/2021,12+,85,0
male,ultra-Orthodox Jews,60-69,JanB,23/08/2021,2nd,655,6.106870229
male,ultra-Orthodox Jews,60-69,JanB,23/08/2021,12+,3479,0
male,ultra-Orthodox Jews,60-69,FebA,23/08/2021,2nd,855,3.50877193
male,ultra-Orthodox Jews,60-69,FebA,23/08/2021,12+,1344,0
male,ultra-Orthodox Jews,60-69,FebB,23/08/2021,2nd,401,0
male,ultra-Orthodox Jews,60-69,FebB,23/08/2021,12+,199,0
male,ultra-Orthodox Jews,70-79,JanB,23/08/2021,2nd,356,8.426966292
male,ultra-Orthodox Jews,70-79,JanB,23/08/2021,12+,3259,0
male,ultra-Orthodox Jews,70-79,FebA,23/08/2021,2nd,454,0
male,ultra-Orthodox Jews,70-79,FebA,23/08/2021,12+,1000,1
male,ultra-Orthodox Jews,70-79,FebB,23/08/2021,2nd,155,0
male,ultra-Orthodox Jews,70-79,FebB,23/08/2021,12+,112,0
male,ultra-Orthodox Jews,80+,JanB,23/08/2021,2nd,189,0
male,ultra-Orthodox Jews,80+,JanB,23/08/2021,12+,1552,0
male,ultra-Orthodox Jews,80+,FebA,23/08/2021,2nd,262,0
male,ultra-Orthodox Jews,80+,FebA,23/08/2021,12+,543,0
male,ultra-Orthodox Jews,80+,FebB,23/08/2021,2nd,72,0
male,ultra-Orthodox Jews,80+,FebB,23/08/2021,12+,43,0
female,General Jewish,60-69,JanB,24/08/2021,2nd,12787,1.251270822
female,General Jewish,60-69,JanB,24/08/2021,12+,101991,0.049023933
female,General Jewish,60-69,FebA,24/08/2021,2nd,17902,1.452351693
female,General Jewish,60-69,FebA,24/08/2021,12+,34663,0
female,General Jewish,60-69,FebB,24/08/2021,2nd,6906,1.448016218
female,General Jewish,60-69,FebB,24/08/2021,12+,3488,0
female,General Jewish,70-79,JanB,24/08/2021,2nd,7090,0.987306065
female,General Jewish,70-79,JanB,24/08/2021,12+,101986,0.058831604
female,General Jewish,70-79,FebA,24/08/2021,2nd,9396,0.744997871
female,General Jewish,70-79,FebA,24/08/2021,12+,31475,0.031771247
female,General Jewish,70-79,FebB,24/08/2021,2nd,3327,0.60114217
female,General Jewish,70-79,FebB,24/08/2021,12+,2654,0
female,General Jewish,80+,JanB,24/08/2021,2nd,5161,0.581282697
female,General Jewish,80+,JanB,24/08/2021,12+,53923,0.111269774
female,General Jewish,80+,FebA,24/08/2021,2nd,6979,0.859722023
female,General Jewish,80+,FebA,24/08/2021,12+,19684,0.101605365
female,General Jewish,80+,FebB,24/08/2021,2nd,2174,0.459981601
female,General Jewish,80+,FebB,24/08/2021,12+,1645,0
female,Arab,60-69,JanB,24/08/2021,2nd,1501,0.666222518
female,Arab,60-69,JanB,24/08/2021,12+,3156,0.316856781
female,Arab,60-69,FebA,24/08/2021,2nd,4751,1.473374027
female,Arab,60-69,FebA,24/08/2021,12+,2521,0.396667989
female,Arab,60-69,FebB,24/08/2021,2nd,2397,0.417188152
female,Arab,60-69,FebB,24/08/2021,12+,544,0
female,Arab,70-79,JanB,24/08/2021,2nd,757,1.321003963
female,Arab,70-79,JanB,24/08/2021,12+,2085,0
female,Arab,70-79,FebA,24/08/2021,2nd,2391,0.418235048
female,Arab,70-79,FebA,24/08/2021,12+,1586,0
female,Arab,70-79,FebB,24/08/2021,2nd,1155,0
female,Arab,70-79,FebB,24/08/2021,12+,313,0
female,Arab,80+,JanB,24/08/2021,2nd,439,0
female,Arab,80+,JanB,24/08/2021,12+,925,0
female,Arab,80+,FebA,24/08/2021,2nd,937,0
female,Arab,80+,FebA,24/08/2021,12+,664,0
female,Arab,80+,FebB,24/08/2021,2nd,424,0
female,Arab,80+,FebB,24/08/2021,12+,112,0
female,ultra-Orthodox Jews,60-69,JanB,24/08/2021,2nd,606,4.95049505
female,ultra-Orthodox Jews,60-69,JanB,24/08/2021,12+,3521,0
female,ultra-Orthodox Jews,60-69,FebA,24/08/2021,2nd,971,1.029866117
female,ultra-Orthodox Jews,60-69,FebA,24/08/2021,12+,1542,0
female,ultra-Orthodox Jews,60-69,FebB,24/08/2021,2nd,486,0
female,ultra-Orthodox Jews,60-69,FebB,24/08/2021,12+,224,0
female,ultra-Orthodox Jews,70-79,JanB,24/08/2021,2nd,361,0
female,ultra-Orthodox Jews,70-79,JanB,24/08/2021,12+,3499,0
female,ultra-Orthodox Jews,70-79,FebA,24/08/2021,2nd,590,5.084745763
female,ultra-Orthodox Jews,70-79,FebA,24/08/2021,12+,1440,0.694444444
female,ultra-Orthodox Jews,70-79,FebB,24/08/2021,2nd,251,3.984063745
female,ultra-Orthodox Jews,70-79,FebB,24/08/2021,12+,174,0
female,ultra-Orthodox Jews,80+,JanB,24/08/2021,2nd,312,0
female,ultra-Orthodox Jews,80+,JanB,24/08/2021,12+,2091,0
female,ultra-Orthodox Jews,80+,FebA,24/08/2021,2nd,401,4.987531172
female,ultra-Orthodox Jews,80+,FebA,24/08/2021,12+,885,0
female,ultra-Orthodox Jews,80+,FebB,24/08/2021,2nd,118,0
female,ultra-Orthodox Jews,80+,FebB,24/08/2021,12+,102,0
male,General Jewish,60-69,JanB,24/08/2021,2nd,9493,1.896133993
male,General Jewish,60-69,JanB,24/08/2021,12+,100836,0.099170931
male,General Jewish,60-69,FebA,24/08/2021,2nd,12848,1.011830635
male,General Jewish,60-69,FebA,24/08/2021,12+,32640,0.06127451
male,General Jewish,60-69,FebB,24/08/2021,2nd,5114,0.782166601
male,General Jewish,60-69,FebB,24/08/2021,12+,3419,0.292483182
male,General Jewish,70-79,JanB,24/08/2021,2nd,5488,0.54664723
male,General Jewish,70-79,JanB,24/08/2021,12+,100516,0.099486649
male,General Jewish,70-79,FebA,24/08/2021,2nd,5998,2.000666889
male,General Jewish,70-79,FebA,24/08/2021,12+,25384,0.039394894
male,General Jewish,70-79,FebB,24/08/2021,2nd,2054,1.947419669
male,General Jewish,70-79,FebB,24/08/2021,12+,2031,0
male,General Jewish,80+,JanB,24/08/2021,2nd,3091,0.970559689
male,General Jewish,80+,JanB,24/08/2021,12+,44998,0.11111605
male,General Jewish,80+,FebA,24/08/2021,2nd,3889,0.25713551
male,General Jewish,80+,FebA,24/08/2021,12+,14013,0.071362306
male,General Jewish,80+,FebB,24/08/2021,2nd,1145,2.620087336
male,General Jewish,80+,FebB,24/08/2021,12+,1026,0
male,Arab,60-69,JanB,24/08/2021,2nd,1498,0
male,Arab,60-69,JanB,24/08/2021,12+,5221,0.191534189
male,Arab,60-69,FebA,24/08/2021,2nd,3706,0.809498111
male,Arab,60-69,FebA,24/08/2021,12+,3567,0
male,Arab,60-69,FebB,24/08/2021,2nd,2028,0
male,Arab,60-69,FebB,24/08/2021,12+,803,0
male,Arab,70-79,JanB,24/08/2021,2nd,588,0
male,Arab,70-79,JanB,24/08/2021,12+,3249,0
male,Arab,70-79,FebA,24/08/2021,2nd,1514,1.321003963
male,Arab,70-79,FebA,24/08/2021,12+,2165,0
male,Arab,70-79,FebB,24/08/2021,2nd,720,2.777777778
male,Arab,70-79,FebB,24/08/2021,12+,373,0
male,Arab,80+,JanB,24/08/2021,2nd,238,0
male,Arab,80+,JanB,24/08/2021,12+,1138,0
male,Arab,80+,FebA,24/08/2021,2nd,615,0
male,Arab,80+,FebA,24/08/2021,12+,754,1.326259947
male,Arab,80+,FebB,24/08/2021,2nd,258,0
male,Arab,80+,FebB,24/08/2021,12+,100,0
male,ultra-Orthodox Jews,60-69,JanB,24/08/2021,2nd,580,1.724137931
male,ultra-Orthodox Jews,60-69,JanB,24/08/2021,12+,3709,0
male,ultra-Orthodox Jews,60-69,FebA,24/08/2021,2nd,784,5.102040816
male,ultra-Orthodox Jews,60-69,FebA,24/08/2021,12+,1493,0.669792364
male,ultra-Orthodox Jews,60-69,FebB,24/08/2021,2nd,368,5.434782609
male,ultra-Orthodox Jews,60-69,FebB,24/08/2021,12+,224,0
male,ultra-Orthodox Jews,70-79,JanB,24/08/2021,2nd,311,3.215434084
male,ultra-Orthodox Jews,70-79,JanB,24/08/2021,12+,3466,0.288517023
male,ultra-Orthodox Jews,70-79,FebA,24/08/2021,2nd,404,7.425742574
male,ultra-Orthodox Jews,70-79,FebA,24/08/2021,12+,1113,0
male,ultra-Orthodox Jews,70-79,FebB,24/08/2021,2nd,148,0
male,ultra-Orthodox Jews,70-79,FebB,24/08/2021,12+,129,0
male,ultra-Orthodox Jews,80+,JanB,24/08/2021,2nd,172,0
male,ultra-Orthodox Jews,80+,JanB,24/08/2021,12+,1664,0.600961538
male,ultra-Orthodox Jews,80+,FebA,24/08/2021,2nd,239,4.184100418
male,ultra-Orthodox Jews,80+,FebA,24/08/2021,12+,608,0
male,ultra-Orthodox Jews,80+,FebB,24/08/2021,2nd,64,15.625
male,ultra-Orthodox Jews,80+,FebB,24/08/2021,12+,51,19.60784314
female,General Jewish,60-69,JanB,25/08/2021,2nd,11913,1.51095442
female,General Jewish,60-69,JanB,25/08/2021,12+,105177,0.057046693
female,General Jewish,60-69,FebA,25/08/2021,2nd,16751,1.731239926
female,General Jewish,60-69,FebA,25/08/2021,12+,36608,0.027316434
female,General Jewish,60-69,FebB,25/08/2021,2nd,6604,0.757116899
female,General Jewish,60-69,FebB,25/08/2021,12+,3765,0.26560425
female,General Jewish,70-79,JanB,25/08/2021,2nd,6566,0.456899178
female,General Jewish,70-79,JanB,25/08/2021,12+,104168,0.076799017
female,General Jewish,70-79,FebA,25/08/2021,2nd,8765,0.570450656
female,General Jewish,70-79,FebA,25/08/2021,12+,32791,0.152480864
female,General Jewish,70-79,FebB,25/08/2021,2nd,3143,0.636334712
female,General Jewish,70-79,FebB,25/08/2021,12+,2806,0
female,General Jewish,80+,JanB,25/08/2021,2nd,4801,0.624869819
female,General Jewish,80+,JanB,25/08/2021,12+,55343,0.07227653
female,General Jewish,80+,FebA,25/08/2021,2nd,6490,0.61633282
female,General Jewish,80+,FebA,25/08/2021,12+,20667,0.145158949
female,General Jewish,80+,FebB,25/08/2021,2nd,2068,0
female,General Jewish,80+,FebB,25/08/2021,12+,1760,0
female,Arab,60-69,JanB,25/08/2021,2nd,1426,0.701262272
female,Arab,60-69,JanB,25/08/2021,12+,3342,0
female,Arab,60-69,FebA,25/08/2021,2nd,4556,0.877963126
female,Arab,60-69,FebA,25/08/2021,12+,2763,0
female,Arab,60-69,FebB,25/08/2021,2nd,2320,0.431034483
female,Arab,60-69,FebB,25/08/2021,12+,604,0
female,Arab,70-79,JanB,25/08/2021,2nd,721,1.386962552
female,Arab,70-79,JanB,25/08/2021,12+,2218,0
female,Arab,70-79,FebA,25/08/2021,2nd,2276,0.878734622
female,Arab,70-79,FebA,25/08/2021,12+,1707,0
female,Arab,70-79,FebB,25/08/2021,2nd,1121,0.89206066
female,Arab,70-79,FebB,25/08/2021,12+,342,0
female,Arab,80+,JanB,25/08/2021,2nd,420,2.380952381
female,Arab,80+,JanB,25/08/2021,12+,978,0
female,Arab,80+,FebA,25/08/2021,2nd,908,0
female,Arab,80+,FebA,25/08/2021,12+,720,0
female,Arab,80+,FebB,25/08/2021,2nd,415,0
female,Arab,80+,FebB,25/08/2021,12+,130,0
female,ultra-Orthodox Jews,60-69,JanB,25/08/2021,2nd,553,3.616636528
female,ultra-Orthodox Jews,60-69,JanB,25/08/2021,12+,3603,0
female,ultra-Orthodox Jews,60-69,FebA,25/08/2021,2nd,915,2.18579235
female,ultra-Orthodox Jews,60-69,FebA,25/08/2021,12+,1588,0.629722922
female,ultra-Orthodox Jews,60-69,FebB,25/08/2021,2nd,465,2.150537634
female,ultra-Orthodox Jews,60-69,FebB,25/08/2021,12+,235,0
female,ultra-Orthodox Jews,70-79,JanB,25/08/2021,2nd,333,0
female,ultra-Orthodox Jews,70-79,JanB,25/08/2021,12+,3539,0
female,ultra-Orthodox Jews,70-79,FebA,25/08/2021,2nd,551,1.814882033
female,ultra-Orthodox Jews,70-79,FebA,25/08/2021,12+,1470,0
female,ultra-Orthodox Jews,70-79,FebB,25/08/2021,2nd,240,0
female,ultra-Orthodox Jews,70-79,FebB,25/08/2021,12+,180,0
female,ultra-Orthodox Jews,80+,JanB,25/08/2021,2nd,297,0
female,ultra-Orthodox Jews,80+,JanB,25/08/2021,12+,2124,0
female,ultra-Orthodox Jews,80+,FebA,25/08/2021,2nd,376,0
female,ultra-Orthodox Jews,80+,FebA,25/08/2021,12+,911,0
female,ultra-Orthodox Jews,80+,FebB,25/08/2021,2nd,114,8.771929825
female,ultra-Orthodox Jews,80+,FebB,25/08/2021,12+,106,0
male,General Jewish,60-69,JanB,25/08/2021,2nd,8833,1.471753651
male,General Jewish,60-69,JanB,25/08/2021,12+,103995,0.057695081
male,General Jewish,60-69,FebA,25/08/2021,2nd,12057,1.575848055
male,General Jewish,60-69,FebA,25/08/2021,12+,34559,0.289360225
male,General Jewish,60-69,FebB,25/08/2021,2nd,4885,0.614124872
male,General Jewish,60-69,FebB,25/08/2021,12+,3724,0.268528464
male,General Jewish,70-79,JanB,25/08/2021,2nd,5106,0.391696044
male,General Jewish,70-79,JanB,25/08/2021,12+,102419,0.078110507
male,General Jewish,70-79,FebA,25/08/2021,2nd,5566,1.07797341
male,General Jewish,70-79,FebA,25/08/2021,12+,26486,0.075511591
male,General Jewish,70-79,FebB,25/08/2021,2nd,1949,2.565418163
male,General Jewish,70-79,FebB,25/08/2021,12+,2140,0
male,General Jewish,80+,JanB,25/08/2021,2nd,2872,1.740947075
male,General Jewish,80+,JanB,25/08/2021,12+,45907,0.065349511
male,General Jewish,80+,FebA,25/08/2021,2nd,3643,0.274499039
male,General Jewish,80+,FebA,25/08/2021,12+,14591,0.274141594
male,General Jewish,80+,FebB,25/08/2021,2nd,1075,0.930232558
male,General Jewish,80+,FebB,25/08/2021,12+,1087,0
male,Arab,60-69,JanB,25/08/2021,2nd,1409,0.709723208
male,Arab,60-69,JanB,25/08/2021,12+,5535,0
male,Arab,60-69,FebA,25/08/2021,2nd,3523,0
male,Arab,60-69,FebA,25/08/2021,12+,3877,0
male,Arab,60-69,FebB,25/08/2021,2nd,1976,1.012145749
male,Arab,60-69,FebB,25/08/2021,12+,893,0
male,Arab,70-79,JanB,25/08/2021,2nd,555,1.801801802
male,Arab,70-79,JanB,25/08/2021,12+,3404,0
male,Arab,70-79,FebA,25/08/2021,2nd,1428,0
male,Arab,70-79,FebA,25/08/2021,12+,2321,0
male,Arab,70-79,FebB,25/08/2021,2nd,695,1.438848921
male,Arab,70-79,FebB,25/08/2021,12+,408,0
male,Arab,80+,JanB,25/08/2021,2nd,231,0
male,Arab,80+,JanB,25/08/2021,12+,1202,0
male,Arab,80+,FebA,25/08/2021,2nd,584,0
male,Arab,80+,FebA,25/08/2021,12+,815,0
male,Arab,80+,FebB,25/08/2021,2nd,251,0
male,Arab,80+,FebB,25/08/2021,12+,113,0
male,ultra-Orthodox Jews,60-69,JanB,25/08/2021,2nd,536,7.462686567
male,ultra-Orthodox Jews,60-69,JanB,25/08/2021,12+,3796,0
